date,station_name,river_basin,upstream_dam_outflow_cumec,discharge_cumec,water_level_m,warning_level_m,danger_level_m,highest_flood_level_m
2023-10-30,Mundali_Barrage_Cuttack,Mahanadi,475.42,1408.5,21.46,26.5,27.5,29.2
2023-10-31,Mundali_Barrage_Cuttack,Mahanadi,550.42,1325.44,21.41,26.5,27.5,29.2
2023-11-01,Mundali_Barrage_Cuttack,Mahanadi,586.28,1632.93,21.5,26.5,27.5,29.2
2023-11-02,Mundali_Barrage_Cuttack,Mahanadi,427.36,1221.17,21.47,26.5,27.5,29.2
2023-11-03,Mundali_Barrage_Cuttack,Mahanadi,568.53,1807.07,21.47,26.5,27.5,29.2
2023-11-04,Mundali_Barrage_Cuttack,Mahanadi,21583.82,42136.63,26.33,26.5,27.5,29.2
2023-11-05,Mundali_Barrage_Cuttack,Mahanadi,537.78,1500.05,24.56,26.5,27.5,29.2
2023-11-06,Mundali_Barrage_Cuttack,Mahanadi,646.16,1943.7,23.52,26.5,27.5,29.2
2023-11-07,Mundali_Barrage_Cuttack,Mahanadi,435.79,1513.81,22.87,26.5,27.5,29.2
2023-11-08,Mundali_Barrage_Cuttack,Mahanadi,463.04,1538.21,22.41,26.5,27.5,29.2
2023-11-09,Mundali_Barrage_Cuttack,Mahanadi,586.78,1779.36,22.05,26.5,27.5,29.2
2023-11-10,Mundali_Barrage_Cuttack,Mahanadi,520.52,1624.96,21.86,26.5,27.5,29.2
2023-11-11,Mundali_Barrage_Cuttack,Mahanadi,400.63,1367.7,21.61,26.5,27.5,29.2
2023-11-12,Mundali_Barrage_Cuttack,Mahanadi,435.66,1404.84,21.58,26.5,27.5,29.2
2023-11-13,Mundali_Barrage_Cuttack,Mahanadi,495.58,1413.19,21.6,26.5,27.5,29.2
2023-11-14,Mundali_Barrage_Cuttack,Mahanadi,511.73,1528.15,21.51,26.5,27.5,29.2
2023-11-15,Mundali_Barrage_Cuttack,Mahanadi,495.81,1398.66,21.38,26.5,27.5,29.2
2023-11-16,Mundali_Barrage_Cuttack,Mahanadi,463.23,1464.21,21.46,26.5,27.5,29.2
2023-11-17,Mundali_Barrage_Cuttack,Mahanadi,523.79,1579.13,21.39,26.5,27.5,29.2
2023-11-18,Mundali_Barrage_Cuttack,Mahanadi,623.28,1690.58,21.49,26.5,27.5,29.2
2023-11-19,Mundali_Barrage_Cuttack,Mahanadi,598.07,1432.56,21.5,26.5,27.5,29.2
2023-11-20,Mundali_Barrage_Cuttack,Mahanadi,481.12,1242.83,21.39,26.5,27.5,29.2
2023-11-21,Mundali_Barrage_Cuttack,Mahanadi,552.09,1443.71,21.41,26.5,27.5,29.2
2023-11-22,Mundali_Barrage_Cuttack,Mahanadi,26691.42,45177.3,26.53,26.5,27.5,29.2
2023-11-23,Mundali_Barrage_Cuttack,Mahanadi,574.03,1616.0,24.73,26.5,27.5,29.2
2023-11-24,Mundali_Barrage_Cuttack,Mahanadi,522.19,1448.26,23.62,26.5,27.5,29.2
2023-11-25,Mundali_Barrage_Cuttack,Mahanadi,503.08,1607.77,22.87,26.5,27.5,29.2
2023-11-26,Mundali_Barrage_Cuttack,Mahanadi,537.72,1437.13,22.28,26.5,27.5,29.2
2023-11-27,Mundali_Barrage_Cuttack,Mahanadi,485.79,1750.9,22.02,26.5,27.5,29.2
2023-11-28,Mundali_Barrage_Cuttack,Mahanadi,512.67,1489.55,21.79,26.5,27.5,29.2
2023-11-29,Mundali_Barrage_Cuttack,Mahanadi,402.72,1396.91,21.65,26.5,27.5,29.2
2023-11-30,Mundali_Barrage_Cuttack,Mahanadi,460.81,1551.43,21.51,26.5,27.5,29.2
2023-12-01,Mundali_Barrage_Cuttack,Mahanadi,552.33,1673.58,21.51,26.5,27.5,29.2
2023-12-02,Mundali_Barrage_Cuttack,Mahanadi,408.05,1294.43,21.52,26.5,27.5,29.2
2023-12-03,Mundali_Barrage_Cuttack,Mahanadi,687.45,1868.48,21.58,26.5,27.5,29.2
2023-12-04,Mundali_Barrage_Cuttack,Mahanadi,583.61,1437.23,21.49,26.5,27.5,29.2
2023-12-05,Mundali_Barrage_Cuttack,Mahanadi,562.84,1498.85,21.46,26.5,27.5,29.2
2023-12-06,Mundali_Barrage_Cuttack,Mahanadi,500.74,1410.5,21.46,26.5,27.5,29.2
2023-12-07,Mundali_Barrage_Cuttack,Mahanadi,642.13,2097.99,21.56,26.5,27.5,29.2
2023-12-08,Mundali_Barrage_Cuttack,Mahanadi,587.11,1657.03,21.6,26.5,27.5,29.2
2023-12-09,Mundali_Barrage_Cuttack,Mahanadi,486.72,1483.32,21.52,26.5,27.5,29.2
2023-12-10,Mundali_Barrage_Cuttack,Mahanadi,638.75,2101.38,21.56,26.5,27.5,29.2
2023-12-11,Mundali_Barrage_Cuttack,Mahanadi,624.93,1912.52,21.67,26.5,27.5,29.2
2023-12-12,Mundali_Barrage_Cuttack,Mahanadi,444.67,1400.09,21.6,26.5,27.5,29.2
2023-12-13,Mundali_Barrage_Cuttack,Mahanadi,447.37,1463.67,21.53,26.5,27.5,29.2
2023-12-14,Mundali_Barrage_Cuttack,Mahanadi,577.5,1479.34,21.5,26.5,27.5,29.2
2023-12-15,Mundali_Barrage_Cuttack,Mahanadi,409.7,1460.09,21.4,26.5,27.5,29.2
2023-12-16,Mundali_Barrage_Cuttack,Mahanadi,516.84,1681.38,21.49,26.5,27.5,29.2
2023-12-17,Mundali_Barrage_Cuttack,Mahanadi,432.31,1395.77,21.43,26.5,27.5,29.2
2023-12-18,Mundali_Barrage_Cuttack,Mahanadi,430.97,1391.75,21.39,26.5,27.5,29.2
2023-12-19,Mundali_Barrage_Cuttack,Mahanadi,563.07,1639.45,21.46,26.5,27.5,29.2
2023-12-20,Mundali_Barrage_Cuttack,Mahanadi,533.17,1357.43,21.49,26.5,27.5,29.2
2023-12-21,Mundali_Barrage_Cuttack,Mahanadi,598.6,1498.1,21.45,26.5,27.5,29.2
2023-12-22,Mundali_Barrage_Cuttack,Mahanadi,457.78,1474.94,21.51,26.5,27.5,29.2
2023-12-23,Mundali_Barrage_Cuttack,Mahanadi,504.01,1432.75,21.5,26.5,27.5,29.2
2023-12-24,Mundali_Barrage_Cuttack,Mahanadi,466.75,1394.96,21.48,26.5,27.5,29.2
2023-12-25,Mundali_Barrage_Cuttack,Mahanadi,589.19,1685.56,21.49,26.5,27.5,29.2
2023-12-26,Mundali_Barrage_Cuttack,Mahanadi,467.36,1385.88,21.56,26.5,27.5,29.2
2023-12-27,Mundali_Barrage_Cuttack,Mahanadi,525.36,1561.19,21.53,26.5,27.5,29.2
2023-12-28,Mundali_Barrage_Cuttack,Mahanadi,538.42,1552.75,21.5,26.5,27.5,29.2
2023-12-29,Mundali_Barrage_Cuttack,Mahanadi,509.21,1475.6,21.47,26.5,27.5,29.2
2023-12-30,Mundali_Barrage_Cuttack,Mahanadi,579.99,1405.27,21.41,26.5,27.5,29.2
